Date of Sale (dd/mm/yyyy),County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Sale Year,Sale Month,is_apartment,has_number,dublin_district,dublin_district_missing,area_token,area_token_missing,area_token_reduced,vat_adjusted_flag,Price_Adjusted_VAT,Price_Adjusted_VAT_Clamped
2016-07-06,Limerick,160000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,caherdavin lawn,0,Other,0,160000.0,160000.0
2016-12-17,Galway,172000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,gort,0,Other,0,172000.0,172000.0
2016-12-05,Tipperary,90000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,clonmel,0,clonmel,0,90000.0,90000.0
2016-07-01,Limerick,135000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,dooradoyle,0,dooradoyle,0,135000.0,135000.0
2016-02-29,Carlow,207000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,green rd,0,Other,0,207000.0,207000.0
2016-02-05,Kildare,65000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,1,1,Unknown,1,togher rd,0,Other,0,65000.0,65000.0
2016-08-26,Limerick,130500.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,briarfields,0,Other,0,130500.0,130500.0
2016-06-08,Limerick,87000.0,No,Yes,New Dwelling house /Apartment,2016,6,0,1,Unknown,1,3 clarina retirement village,0,Other,1,98745.0,98745.0
2016-12-20,Wexford,145000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,whiterock hill,0,Other,0,145000.0,145000.0
2016-12-21,Kerry,170000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,kenmare,0,Other,0,170000.0,170000.0
2016-06-16,Clare,152000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,banks,0,Other,0,152000.0,152000.0
2016-09-30,Dublin,1167750.0,No,Yes,New Dwelling house /Apartment,2016,9,0,1,Unknown,1,heidelberg,0,Other,1,1325396.25,721137.5
2016-05-12,Galway,80000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Unknown,1,quincentennial dr,0,Other,0,80000.0,80000.0
2016-11-16,Kerry,148000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,glenbeigh,0,Other,0,148000.0,148000.0
2016-03-02,Wicklow,500000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,newcourt road,0,Other,0,500000.0,500000.0
2016-05-17,Dublin,130000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Dublin 7,0,royal canal bank,0,Other,0,130000.0,130000.0
2016-11-09,Louth,120000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,main st,0,main st,0,120000.0,120000.0
2016-07-30,Mayo,150000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,garryduff,0,Other,0,150000.0,150000.0
2016-10-15,Kildare,323348.02,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,hazelhatch road,0,Other,1,367000.0027,367000.0027
2016-12-22,Dublin,753304.0,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,cualanor,0,Other,1,855000.04,721137.5
2016-06-30,Meath,108400.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,eastham house,0,Other,0,108400.0,108400.0
2016-04-29,Cork,132000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,doneraile,0,Other,0,132000.0,132000.0
2016-10-11,Cavan,90308.37,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,rakeevan,0,Other,1,102499.99995,102499.99995
2016-03-01,Waterford,55000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,1,1,Unknown,1,riverwalk accomodation,0,Other,0,55000.0,60000.0
2016-12-06,Louth,185000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,old golf links rd,0,Other,0,185000.0,185000.0
2016-09-22,Dublin,1330396.0,No,Yes,New Dwelling house /Apartment,2016,9,0,1,Unknown,1,church road,0,Other,1,1509999.46,721137.5
2016-08-26,Mayo,33000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,tooreen,0,Other,0,33000.0,60000.0
2016-12-23,Dublin,227000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,1,1,Dublin 8,0,leonards court,0,Other,0,227000.0,227000.0
2016-07-22,Donegal,47000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,letterkenny,0,letterkenny,0,47000.0,60000.0
2016-10-28,Cork,31000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,0,Unknown,1,killavullen,0,Other,0,31000.0,60000.0
2016-10-27,Donegal,142500.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,redcastle hotel,0,Other,0,142500.0,142500.0
2016-12-14,Wicklow,125000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,blessington,0,Other,0,125000.0,125000.0
2016-02-19,Galway,169000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,claregalway,0,Other,0,169000.0,169000.0
2016-06-03,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,hazelbrook,0,Other,0,450000.0,450000.0
2016-12-02,Mayo,140000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,0,Unknown,1,barnatra,0,Other,0,140000.0,140000.0
2016-12-29,Cork,25000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,mallow,0,mallow,0,25000.0,60000.0
2016-04-26,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,swords,0,swords,0,125000.0,125000.0
2016-12-09,Cork,134945.45,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,48 downview,0,Other,1,153163.08575000003,153163.08575000003
2016-06-15,Donegal,112000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,letterkenny,0,letterkenny,0,112000.0,112000.0
2016-02-29,Wexford,82000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,0,Unknown,1,fethard on sea,0,Other,0,82000.0,82000.0
2016-03-15,Limerick,86000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,mary st,0,Other,0,86000.0,86000.0
2016-06-08,Galway,55000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,new rd,0,Other,0,55000.0,60000.0
2016-04-19,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,jasper building,0,Other,0,430000.0,430000.0
2016-08-26,Mayo,50000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,belmullet,0,Other,0,50000.0,60000.0
2016-11-09,Louth,65000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,dunalk,0,Other,0,65000.0,65000.0
2016-09-22,Dublin,920000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Dublin 6W,0,terenure,0,terenure,0,920000.0,721137.5
2016-01-28,Meath,100000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,house 3 gerradstown stud,0,Other,0,100000.0,100000.0
2016-10-25,Monaghan,265000.0,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,dundalk road,0,Other,1,300775.0,300775.0
2016-02-29,Meath,140000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,8 forge hill rise,0,Other,0,140000.0,140000.0
2016-12-16,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,blackrock,0,blackrock,0,200000.0,200000.0
2016-01-05,Cork,106000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,millstreet,0,Other,0,106000.0,106000.0
2016-04-08,Cork,190132.16,No,Yes,New Dwelling house /Apartment,2016,4,0,1,Unknown,1,harbour heights,0,Other,1,215800.00160000002,215800.00160000002
2016-11-02,Kildare,181498.0,No,Yes,New Dwelling house /Apartment,2016,11,0,1,Unknown,1,102 woodlawn,0,Other,1,206000.23,206000.23
2016-11-16,Galway,180000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,claregalway,0,Other,0,180000.0,180000.0
2016-10-27,Dublin,147111.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Dublin 15,0,blakestown,0,Other,0,147111.0,147111.0
2016-02-25,Tipperary,59000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,thurles,0,thurles,0,59000.0,60000.0
2016-12-22,Galway,217000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,mervue,0,Other,0,217000.0,217000.0
2016-05-06,Dublin,295000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Unknown,1,swords,0,swords,0,295000.0,295000.0
2016-02-19,Dublin,323000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Dublin 12,0,crumlin,0,crumlin,0,323000.0,323000.0
2016-07-20,Dublin,360000.0,No,Yes,New Dwelling house /Apartment,2016,7,0,1,Unknown,1,20 dalriada walk,0,Other,1,408600.0,408600.0
2016-10-28,Dublin,202000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Dublin 22,0,clondalkin,0,clondalkin,0,202000.0,202000.0
2016-11-29,Galway,96916.0,No,Yes,New Dwelling house /Apartment,2016,11,0,0,Unknown,1,loughrea,0,loughrea,1,109999.66,109999.66
2016-11-23,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,old fort rd,0,Other,0,220000.0,220000.0
2016-08-04,Galway,105000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,loughrea,0,loughrea,0,105000.0,105000.0
2016-08-31,Kildare,348017.6,No,Yes,New Dwelling house /Apartment,2016,8,0,1,Unknown,1,pipers hill,0,Other,1,394999.97599999997,394999.97599999997
2016-04-20,Leitrim,95000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,0,Unknown,1,carrick on shannon,0,carrick on shannon,0,95000.0,95000.0
2016-03-22,Waterford,77000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,lisduggan,0,Other,0,77000.0,77000.0
2016-09-05,Meath,240000.0,No,Yes,New Dwelling house /Apartment,2016,9,0,1,Unknown,1,golf links road,0,Other,1,272400.0,272400.0
2016-09-05,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Dublin 7,0,phibsborough,0,Other,0,325000.0,325000.0
2016-10-11,Galway,373000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,cois cuain,0,Other,0,373000.0,373000.0
2016-02-11,Dublin,196000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Dublin 15,0,blanchardstown,0,blanchardstown,0,196000.0,196000.0
2016-11-18,Waterford,160000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,hillview,0,Other,0,160000.0,160000.0
2016-12-15,Meath,246255.5,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,maydenhayes,0,Other,1,279499.9925,279499.9925
2016-06-30,Cork,660000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,kilcoleman,0,Other,0,660000.0,660000.0
2016-11-08,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Dublin 6W,0,harolds cross,0,harolds cross,0,580000.0,580000.0
2016-06-29,Cork,96250.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,dunken house,0,Other,0,96250.0,96250.0
2016-02-12,Cavan,160000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,0,Unknown,1,ballinagh,0,Other,0,160000.0,160000.0
2016-12-14,Kildare,389750.0,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,28 limetree hall,0,Other,1,442366.25,442366.25
2016-07-08,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,castlepark,0,Other,0,170000.0,170000.0
2016-02-03,Kildare,161145.0,No,Yes,New Dwelling house /Apartment,2016,2,0,1,Unknown,1,5 moore abbey court,0,Other,1,182899.575,182899.575
2016-12-13,Galway,167250.0,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,roscam,0,Other,1,189828.75,189828.75
2016-04-08,Kildare,250000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,naas,0,naas,0,250000.0,250000.0
2016-10-04,Kerry,220575.0,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,faha,0,Other,1,250352.625,250352.625
2016-06-09,Cork,167500.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,parkeen cross roads,0,Other,0,167500.0,167500.0
2016-11-25,Kilkenny,33000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,callan,0,Other,0,33000.0,60000.0
2016-09-16,Galway,165000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,galway rd,0,Other,0,165000.0,165000.0
2016-11-15,Westmeath,127000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Unknown,1,devlin,0,Other,0,127000.0,127000.0
2016-12-17,Kerry,205000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Unknown,1,park rd,0,Other,0,205000.0,205000.0
2016-02-23,Roscommon,79000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,galway rd,0,Other,0,79000.0,79000.0
2016-04-29,Dublin,407000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Dublin 1,0,spencer dock,0,Other,0,407000.0,407000.0
2016-05-17,Cavan,190000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,0,Unknown,1,virginia,0,virginia,0,190000.0,190000.0
2016-10-28,Carlow,60000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,0,Unknown,1,old leighlin,0,Other,0,60000.0,60000.0
2016-12-21,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Dublin 14,0,dundrum,0,dundrum,0,400000.0,400000.0
2016-08-12,Tipperary,210000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,templemore,0,Other,0,210000.0,210000.0
2016-04-19,Monaghan,90000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,castleblayney,0,Other,0,90000.0,90000.0
2016-06-17,Dublin,194713.65,No,Yes,New Dwelling house /Apartment,2016,6,1,1,Dublin 13,0,clongriffen,0,Other,1,220999.99275,220999.99275
2016-09-15,Wexford,125000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,riverchapel,0,Other,0,125000.0,125000.0
2016-01-24,Cork,204000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,douglas,0,Other,0,204000.0,204000.0
2016-11-28,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,0,Dublin 6W,0,harolds cross,0,harolds cross,0,375000.0,375000.0
2016-06-22,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Dublin 9,0,hampton lodge,0,Other,0,280000.0,280000.0
2016-07-11,Laois,75000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Unknown,1,portarlington,0,portarlington,0,75000.0,75000.0
2016-06-08,Wicklow,125000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,blessington,0,Other,0,125000.0,125000.0
2016-01-20,Cork,79000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Unknown,1,20 brindle hill,0,Other,0,79000.0,79000.0
2016-11-17,Dublin,610000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Dublin 18,0,druid valley,0,Other,0,610000.0,610000.0
2016-08-30,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Dublin 15,0,tyrrelstown,0,Other,0,220000.0,220000.0
2016-04-26,Wexford,409500.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,0,Unknown,1,woodland grove new ross,0,Other,0,409500.0,409500.0
2016-04-04,Wicklow,255000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Unknown,1,bray,0,bray,0,255000.0,255000.0
2016-12-08,Dublin,238000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,1,Dublin 24,0,kingswood,0,Other,0,238000.0,238000.0
2016-11-09,Dublin,317500.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,lucan,0,lucan,0,317500.0,317500.0
2016-06-28,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Dublin 15,0,clonsilla,0,clonsilla,0,160000.0,160000.0
2016-03-09,Cork,200000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,boreenmanna rd,0,Other,0,200000.0,200000.0
2016-03-04,Meath,170000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,ratoath,0,ratoath,0,170000.0,170000.0
2016-07-15,Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Dublin 16,0,woodpark,0,Other,0,650000.0,650000.0
2016-04-08,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,1,1,Unknown,1,gallery quay,0,Other,0,265000.0,265000.0
2016-07-08,Roscommon,110000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,elphin,0,Other,0,110000.0,110000.0
2016-06-20,Tipperary,320000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,powerstown,0,Other,0,320000.0,320000.0
2016-04-07,Dublin,193516.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Dublin 2,0,gloucester st south,0,Other,0,193516.0,193516.0
2016-08-26,Kerry,200000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,listowel,0,listowel,0,200000.0,200000.0
2016-08-22,Cork,140000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,loughaderra,0,Other,0,140000.0,140000.0
2016-04-05,Offaly,110000.0,Yes,No,Second-Hand Dwelling house /Apartment,2016,4,1,1,Unknown,1,tara st,0,Other,0,110000.0,110000.0
2016-06-08,Galway,136916.0,No,Yes,New Dwelling house /Apartment,2016,6,0,1,Unknown,1,5 the stables,0,Other,1,155399.66,155399.66
2016-10-27,Kildare,229075.0,No,Yes,New Dwelling house /Apartment,2016,10,0,1,Unknown,1,straffan road,0,Other,1,260000.125,260000.125
2016-06-01,Dublin,102000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Unknown,1,honey park,0,Other,0,102000.0,102000.0
2016-11-09,Limerick,165000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,mill rd,0,Other,0,165000.0,165000.0
2016-09-30,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Dublin 6,0,millbrook court,0,Other,0,410000.0,410000.0
2016-05-17,Wexford,100000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,0,Unknown,1,kilmuckridge,0,Other,0,100000.0,100000.0
2016-11-01,Kildare,251000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,naas,0,naas,0,251000.0,251000.0
2016-02-10,Limerick,115000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,0,Unknown,1,cush cross roads,0,Other,0,115000.0,115000.0
2016-12-21,Kildare,237900.0,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,melitta road,0,Other,1,270016.5,270016.5
2016-08-16,Cork,243096.0,No,Yes,New Dwelling house /Apartment,2016,8,0,1,Unknown,1,glounthaune,0,Other,1,275913.96,275913.96
2016-05-12,Kerry,140000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,0,Unknown,1,kilcummin,0,Other,0,140000.0,140000.0
2016-11-21,Dublin,610000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Dublin 3,0,clontarf,0,clontarf,0,610000.0,610000.0
2016-07-01,Donegal,25000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,0,Unknown,1,killourt,0,Other,0,25000.0,60000.0
2016-11-02,Westmeath,47500.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Unknown,1,mullingar,0,mullingar,0,47500.0,60000.0
2016-08-31,Cork,710000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,0,Unknown,1,richmond wood,0,Other,0,710000.0,710000.0
2016-12-12,Wicklow,175330.0,No,Yes,New Dwelling house /Apartment,2016,12,0,1,Unknown,1,wicklow hills,0,Other,1,198999.55,198999.55
2016-03-31,Meath,287500.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,0,Unknown,1,gormanstown,0,Other,0,287500.0,287500.0
2016-03-04,Donegal,95000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,letterkenny,0,letterkenny,0,95000.0,95000.0
2016-08-09,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,ballyvergan,0,Other,0,100000.0,100000.0
2016-06-13,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,1,Dublin 3,0,north strand,0,Other,0,305000.0,305000.0
2016-04-22,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,2016,4,0,1,Dublin 22,0,clondalkin,0,clondalkin,0,230000.0,230000.0
2016-06-16,Kerry,100000.0,No,No,New Dwelling house /Apartment,2016,6,0,0,Unknown,1,coolroe,0,Other,0,100000.0,100000.0
2016-05-27,Westmeath,182000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,1,Unknown,1,mullingar,0,mullingar,0,182000.0,182000.0
2016-05-03,Mayo,225000.0,No,No,Second-Hand Dwelling house /Apartment,2016,5,0,0,Unknown,1,newport,0,Other,0,225000.0,225000.0
2016-08-08,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,north st,0,Other,0,150000.0,150000.0
2016-02-08,Dublin,440501.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Unknown,1,mount tallant ave,0,Other,0,440501.0,440501.0
2016-09-20,Cork,283000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,1,Unknown,1,rushbrooke links,0,Other,0,283000.0,283000.0
2016-08-22,Limerick,171806.16,No,Yes,New Dwelling house /Apartment,2016,8,0,1,Unknown,1,ros mor,0,Other,1,194999.9916,194999.9916
2016-12-07,Cork,165000.0,No,No,Second-Hand Dwelling house /Apartment,2016,12,0,0,Unknown,1,cahermore cross,0,Other,0,165000.0,165000.0
2016-03-21,Kilkenny,135000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,friary walk,0,Other,0,135000.0,135000.0
2016-02-11,Cork,297500.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,0,Unknown,1,mallow,0,mallow,0,297500.0,297500.0
2016-09-28,Waterford,62000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,1,1,Unknown,1,the boathouse,0,Other,0,62000.0,62000.0
2016-10-17,Dublin,298000.0,No,No,Second-Hand Dwelling house /Apartment,2016,10,0,1,Unknown,1,swords,0,swords,0,298000.0,298000.0
2016-01-07,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,2016,1,0,1,Dublin 7,0,dublin 7,0,dublin 7,0,210000.0,210000.0
2016-07-29,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,2016,7,0,1,Dublin 24,0,blackhall place,0,Other,0,195000.0,195000.0
2016-03-18,Wexford,165000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,clonard,0,Other,0,165000.0,165000.0
2016-02-18,Dublin,503000.0,No,No,Second-Hand Dwelling house /Apartment,2016,2,0,1,Dublin 16,0,woodstown village,0,Other,0,503000.0,503000.0
2016-05-18,Sligo,305000.0,No,Yes,New Dwelling house /Apartment,2016,5,0,1,Unknown,1,strandhill road,0,Other,1,346175.0,346175.0
2016-03-30,Donegal,20000.0,No,No,Second-Hand Dwelling house /Apartment,2016,3,0,1,Unknown,1,pearse road,0,Other,0,20000.0,60000.0
2016-09-16,Limerick,130000.0,No,No,Second-Hand Dwelling house /Apartment,2016,9,0,0,Unknown,1,clarina,0,Other,0,130000.0,130000.0
2016-11-15,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,2016,11,0,1,Dublin 24,0,ballycullen view,0,Other,0,400000.0,400000.0
2016-08-18,Tipperary,53000.0,No,No,Second-Hand Dwelling house /Apartment,2016,8,0,1,Unknown,1,borrisokane,0,Other,0,53000.0,60000.0
2016-06-30,Limerick,410000.0,No,No,Second-Hand Dwelling house /Apartment,2016,6,0,0,Unknown,1,annagh,0,Other,0,410000.0,410000.0
